LSOA21CD,LSOA21NM,borough_name,london_ring,IMD_Decile,older_adults_pct,children_pct,family_walk_index,family_transit_index,working_walk_index,working_transit_index,older_walk_index,older_transit_index,children_walk_index,children_transit_index,caregiver_household_intensity,care_walk_index,care_transit_index,care_transit_gain,care_mismatch_index,older_transit_gain,children_transit_gain,walk_service_basket_mean,transit_service_basket_mean,transit_gain_mean,transit_gain_group,inner_london,most_deprived,least_deprived,vulnerability_typology,older_mismatch_z,children_mismatch_z
E01000795,Bromley 032E,Bromley,Outer London,6,20.3904555314534,21.9812002892263,32.6666666666667,52.8666666666667,25.6666666666667,39.9,21.1333333333333,38.8666666666667,32.6666666666667,52.8666666666667,34.5149253731343,25.6666666666667,39.9,14.2333333333333,13.6709141439061,17.7333333333334,20.2,26.4888888888889,43.8777777777778,17.3888888888889,Bottom 20% gain,FALSE,FALSE,FALSE,High caregiving adult demand + Less deprived,2.20948448609446,0.859595100378386
E01000796,Bromley 009C,Bromley,Outer London,3,8.1327260897853,22.7065712426806,37.0666666666667,65.0666666666667,26.6666666666667,53.1333333333333,33.0666666666667,61.7,37.0666666666667,65.0666666666667,36.1873990306947,26.6666666666667,53.1333333333333,26.4666666666667,26.3412086154526,28.6333333333333,28,32.2666666666667,59.9666666666667,27.7,Middle 60%,FALSE,TRUE,FALSE,High caregiving adult demand + More deprived,-0.715773762873275,0.776452912061628
E01000797,Bromley 013E,Bromley,Outer London,7,13.5511191772535,20.8711433756806,22.6666666666667,43.6666666666667,18.0666666666667,32.6,17.5333333333333,28.9333333333333,22.6666666666667,43.6666666666667,31.6400580551524,18.0666666666667,32.6,14.5333333333333,17.3513825245469,11.4,21,19.4222222222222,35.0666666666667,15.6444444444444,Bottom 20% gain,FALSE,FALSE,FALSE,Low caregiving adult demand + Less deprived,1.24016125199336,1.16274142618408
E01000798,Bromley 009D,Bromley,Outer London,2,10.254735467015,16.85173089484,46.1333333333333,70.9333333333334,41.8666666666667,62,38.3333333333333,66.4333333333333,46.1333333333333,70.9333333333334,23.9455782312925,41.8666666666667,62,20.1333333333333,-7.23566152449023,28.1,24.8000000000001,42.1111111111111,66.4555555555556,24.3444444444445,Middle 60%,FALSE,TRUE,FALSE,Low caregiving adult demand + More deprived,-0.477353717507135,-1.09888478745597
E01000799,Bromley 004A,Bromley,Outer London,5,10.4270660011093,20.3549639489739,46.4,71.8666666666667,46.8666666666667,65.7,44.7333333333333,70.6333333333333,46.4,71.8666666666667,33.2446808510638,46.8666666666667,65.7,18.8333333333333,-5.11270838927443,25.9,25.4666666666667,46,69.4,23.4,Middle 60%,FALSE,FALSE,FALSE,High caregiving adult demand + More deprived,-0.96014539244146,-0.215218968368352
E01000800,Bromley 009E,Bromley,Outer London,3,7.8820697954272,18.0505415162455,37.4666666666667,65.1333333333333,31.2,55.4,37.4666666666667,63.1,37.4666666666667,65.1333333333333,26.3488080301129,31.2,55.4,24.2,5.53584486630632,25.6333333333333,27.6666666666666,35.3777777777778,61.2111111111111,25.8333333333333,Middle 60%,FALSE,TRUE,FALSE,Low caregiving adult demand + More deprived,-0.886785881059588,-0.32166834921997
E01000801,Bromley 015E,Bromley,Outer London,5,13.6063408190225,18.4940554821664,42.2666666666667,68.1333333333333,35.5333333333333,58.1666666666667,37.9333333333333,65.0333333333333,42.2666666666667,68.1333333333333,30.6278713629403,35.5333333333333,58.1666666666667,22.6333333333333,1.41111857381226,27.1,25.8666666666666,38.5777777777778,63.7777777777778,25.2,Middle 60%,FALSE,FALSE,FALSE,Low caregiving adult demand + More deprived,0.296375462300664,-0.340249041406714
E01000802,Bromley 004B,Bromley,Outer London,5,11.038961038961,18.6688311688312,18,53.0666666666667,15.6666666666667,45.7666666666667,10.6,46.3,18,53.0666666666667,28.2147315855181,15.6666666666667,45.7666666666667,30.1,18.8060375289841,35.7,35.0666666666667,14.7555555555556,48.3777777777778,33.6222222222222,Top 20% gain,FALSE,FALSE,FALSE,Low caregiving adult demand + More deprived,1.04599566209609,0.985926516302298
E01000803,Bromley 004C,Bromley,Outer London,6,15.5183116076971,16.9459962756052,37.3333333333333,61.9333333333333,32.6,53.7666666666667,34.5333333333333,56.8333333333333,37.3333333333333,61.9333333333333,24.2953020134228,32.6,53.7666666666667,21.1666666666667,-4.32537048854241,22.3,24.6,34.8222222222222,57.5111111111111,22.6888888888889,Middle 60%,FALSE,FALSE,FALSE,Low caregiving adult demand + Less deprived,1.13680170114995,-0.555428389820079
E01000804,Bromley 004D,Bromley,Outer London,9,20.0680272108844,20.3401360544218,16.6666666666667,51.9333333333333,17.7333333333333,45.8333333333333,12.1333333333333,46.0666666666667,16.6666666666667,51.9333333333333,34.6902654867257,17.7333333333333,45.8333333333333,28.1,19.809422433745,33.9333333333334,35.2666666666666,15.5111111111111,47.9444444444444,32.4333333333333,Top 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.4693624214536,1.59033114062667
E01000805,Bromley 004E,Bromley,Outer London,4,13.6873156342183,18.9970501474926,27.0666666666667,60.4,32.4666666666667,56.9,28.5333333333333,59.6333333333334,27.0666666666667,60.4,28.1053952321205,32.4666666666667,56.9,24.4333333333333,5.60660211565818,31.1000000000001,33.3333333333333,29.3555555555556,58.9777777777778,29.6222222222222,Middle 60%,FALSE,FALSE,FALSE,Low caregiving adult demand + More deprived,0.964107153347003,0.493228300278165
E01000806,Bromley 009F,Bromley,Outer London,4,5.53613053613054,22.4358974358974,54.4,74,44.8666666666667,62.6333333333333,47.2666666666667,69.1333333333334,54.4,74,34.6203346203346,44.8666666666667,62.6333333333333,17.7666666666667,8.14300450512631,21.8666666666667,19.6,48.8444444444445,68.5888888888889,19.7444444444444,Bottom 20% gain,FALSE,FALSE,FALSE,High caregiving adult demand + More deprived,-1.69778311658244,-0.346992670577825
E01000807,Bromley 022C,Bromley,Outer London,9,17.8057553956835,22.9616306954436,6.66666666666667,32.7333333333333,5.6,31.3,8,45,6.66666666666667,32.7333333333333,39.0625,5.6,31.3,25.7,39.7885169859461,37,26.0666666666666,6.75555555555556,36.3444444444444,29.5888888888889,Middle 60%,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,2.29549456495709,2.72433352431032
E01000808,Bromley 025A,Bromley,Outer London,9,21.8170185540627,20.0255918106206,9.6,44.2,16.2666666666667,43.3333333333333,13.7333333333333,46.1333333333333,9.6,44.2,33.6025848142165,16.2666666666667,43.3333333333333,27.0666666666667,19.7130643844694,32.4,34.6,13.2,44.5555555555555,31.3555555555555,Top 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.94558836215471,1.91067577556515
E01000809,Bromley 022D,Bromley,Outer London,10,24.7089262613195,18.4346701164295,23.2,57.4666666666667,24.4666666666667,50.9333333333333,19.8,54.2333333333333,23.2,57.4666666666667,29.53125,24.4666666666667,50.9333333333333,26.4666666666667,7.78249282649325,34.4333333333333,34.2666666666667,22.4888888888889,54.2111111111111,31.7222222222222,Top 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,3.377115237649,0.714399972267282
E01000810,Bromley 025B,Bromley,Outer London,10,24.0596627756161,20.6225680933852,11.3333333333333,38.2,14.9333333333333,39.3,17.8666666666667,46.5,11.3333333333333,38.2,35.9797297297297,14.9333333333333,39.3,24.3666666666667,23.5077373604905,28.6333333333333,26.8666666666667,14.7111111111111,41.3333333333333,26.6222222222222,Middle 60%,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,2.82447544522983,2.00044198562449
E01000811,Bromley 025C,Bromley,Outer London,10,17.5091575091575,22.2710622710623,24.2666666666667,52.2666666666667,29.8,51.7,33.8666666666667,56.8,24.2666666666667,52.2666666666667,36.7491166077739,29.8,51.7,21.9,11.8498780196505,22.9333333333333,28,29.3111111111111,53.5888888888889,24.2777777777778,Middle 60%,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,1.19101928386871,1.49510927769817
E01000812,Bromley 028D,Bromley,Outer London,8,21.5818516247701,18.7001839362354,37.8666666666667,65.8666666666667,29.8666666666667,55.3333333333333,38.8666666666667,65.1,37.8666666666667,65.8666666666667,28.6350148367953,29.8666666666667,55.3333333333333,25.4666666666667,2.15583216040103,26.2333333333333,28,35.5333333333334,62.1,26.5666666666666,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,1.22837710176292,-0.151453034393636
E01000813,Bromley 025D,Bromley,Outer London,10,23.6724248240563,20.0895713371721,43.7333333333333,61.4666666666667,36.4,54.9333333333333,35.3333333333333,57.1666666666667,43.7333333333333,61.4666666666667,33.2797427652733,36.4,54.9333333333333,18.5333333333333,-1.15792754019711,21.8333333333334,17.7333333333334,38.4888888888889,57.8555555555556,19.3666666666667,Bottom 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.05735356047345,-0.0920964488407429
E01000814,Bromley 028E,Bromley,Outer London,10,25.098814229249,17.5230566534914,42,68.0666666666667,36.8,59,44.0666666666667,67.8666666666667,42,68.0666666666667,32.9310344827586,36.8,59,22.2,-4.99090851458234,23.8,26.0666666666667,40.9555555555556,64.9777777777778,24.0222222222222,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,1.28497564430994,-0.340698891187496
E01000815,Bromley 025E,Bromley,Outer London,10,24.7846255798542,19.350563286945,12.4,51.8,18.2666666666667,46.4,18.5333333333333,52.9666666666667,12.4,51.8,32.5,18.2666666666667,46.4,28.1333333333333,13.9376064248015,34.4333333333334,39.4,16.4,50.3888888888889,33.9888888888889,Top 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.6407429518972,1.60662772598476
E01000816,Bromley 040A,Bromley,Outer London,7,19.488188976378,18.3070866141732,9.33333333333333,50.9333333333333,14.2,48.7,10.4666666666667,51.7,9.33333333333333,50.9333333333333,30.2931596091205,14.2,48.7,34.5,19.9248593907848,41.2333333333333,41.6,11.3333333333333,50.4444444444444,39.1111111111111,Top 20% gain,FALSE,FALSE,FALSE,Low caregiving adult demand + Less deprived,2.63306308973106,1.54497275480445
E01000818,Bromley 040B,Bromley,Outer London,7,20.5341246290801,17.3293768545994,0,0,0,0,0,0,0,0,28.8611544461778,0,0,0,29.8834842636321,0,0,0,0,0,Bottom 20% gain,FALSE,FALSE,FALSE,Low caregiving adult demand + Less deprived,3.16908320386948,1.89527136115037
E01000819,Bromley 040C,Bromley,Outer London,4,15.5135135135135,19.7837837837838,28.5333333333333,60.3333333333333,30.0666666666667,55.1333333333333,34.2666666666667,62.8666666666667,28.5333333333333,60.3333333333333,33.3333333333333,30.0666666666667,55.1333333333333,25.0666666666667,13.1412787981034,28.6,31.8,30.9555555555556,59.4444444444444,28.4888888888889,Middle 60%,FALSE,FALSE,FALSE,High caregiving adult demand + More deprived,0.741120602776208,0.759445115536985
E01000820,Bromley 008C,Bromley,Outer London,5,18.4128952262864,19.6528208307502,27.3333333333333,60.3333333333334,25.4,52.6,30.0666666666667,60.3666666666667,27.3333333333333,60.3333333333334,31.7211948790896,25.4,52.6,27.2,14.4988287855977,30.3,33.0000000000001,27.6,57.7666666666667,30.1666666666667,Middle 60%,FALSE,FALSE,FALSE,High caregiving adult demand + More deprived,1.48148381939143,0.735566234654762
E01000822,Bromley 008D,Bromley,Outer London,7,12.0098039215686,23.2230392156863,47.3333333333333,70.2,41,61.0333333333333,45.6666666666667,68.3,47.3333333333333,70.2,35.0704225352113,41,61.0333333333333,20.0333333333333,4.54943797204054,22.6333333333333,22.8666666666667,44.6666666666667,66.5111111111111,21.8444444444444,Middle 60%,FALSE,FALSE,FALSE,High caregiving adult demand + Less deprived,-0.676721865086593,0.189893005354508
E01000823,Bromley 008E,Bromley,Outer London,7,14.5722713864307,19.5870206489676,26.5333333333333,60.6,28,55,36.2666666666667,64.3,26.5333333333333,60.6,31.6076294277929,28,55,27,9.22435890564022,28.0333333333333,34.0666666666667,30.2666666666667,59.9666666666667,29.7,Middle 60%,FALSE,FALSE,FALSE,Low caregiving adult demand + Less deprived,0.211972621786763,0.768368267680533
E01000824,Bromley 008F,Bromley,Outer London,6,9.29899856938484,20.5293276108727,39.8666666666667,67.6666666666667,38.2666666666667,60.7333333333333,40.6,66.9666666666667,39.8666666666667,67.6666666666667,34.7750865051903,38.2666666666667,60.7333333333333,22.4666666666667,4.86722028842799,26.3666666666667,27.8,39.5777777777778,65.1222222222222,25.5444444444444,Middle 60%,FALSE,FALSE,FALSE,High caregiving adult demand + Less deprived,-0.937263435503213,0.262530855754173
E01000825,Bromley 008G,Bromley,Outer London,6,14.4144144144144,18.8588588588589,36.6666666666667,65.2666666666667,28.5333333333333,54.4666666666667,25.4666666666667,58.4,36.6666666666667,65.2666666666667,27.5184275184275,28.5333333333333,54.4666666666667,25.9333333333333,8.14282360396634,32.9333333333333,28.6,30.2222222222222,59.3777777777778,29.1555555555556,Middle 60%,FALSE,FALSE,FALSE,Low caregiving adult demand + Less deprived,1.27306019420279,-0.114041480581346
E01000826,Bromley 021A,Bromley,Outer London,10,20.8078335373317,20.1346389228886,2.66666666666667,11.3333333333333,4.8,16.3666666666667,3.73333333333333,18,2.66666666666667,11.3333333333333,37.6785714285714,4.8,16.3666666666667,11.5666666666667,33.7892370108578,14.2666666666667,8.66666666666663,3.73333333333333,15.2333333333333,11.5,Bottom 20% gain,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,2.92824548260431,2.52496457025737
E01000827,Bromley 021B,Bromley,Outer London,10,22.4845418774592,20.0674536256324,16.6666666666667,52.9333333333333,25.2,52.7,29.7333333333333,59.3333333333333,16.6666666666667,52.9333333333333,30.1790281329923,25.2,52.7,27.5,11.0409327739048,29.6,36.2666666666666,23.8666666666667,54.9888888888889,31.1222222222222,Top 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.3813786475903,1.33936291065938
E01000828,Bromley 011E,Bromley,Outer London,8,21.2103407755582,19.3889541715629,21.3333333333333,50.2666666666667,20.2,44.8,11.6666666666667,41.8,21.3333333333333,50.2666666666667,27.6264591439689,20.2,44.8,24.6,12.4661296884122,30.1333333333333,28.9333333333334,17.7333333333333,45.6222222222222,27.8888888888889,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,3.2497872368464,0.856442898095978
E01000829,Bromley 018E,Bromley,Outer London,9,14.1322781232335,21.5941209723007,49.8666666666667,72.9333333333333,42.5333333333333,63.2666666666667,37.6,65.8,49.8666666666667,72.9333333333333,36.9843527738265,42.5333333333333,63.2666666666667,20.7333333333333,-1.16442146786191,28.2,23.0666666666666,43.3333333333333,67.3333333333333,24,Middle 60%,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,0.190369631680276,-0.0782973911838902
E01000830,Bromley 021C,Bromley,Outer London,10,20.8615384615385,21.4769230769231,7.33333333333333,39.2,12,38.3,11.8666666666667,42.3666666666667,7.33333333333333,39.2,40.8273381294964,12,38.3,26.3,31.3775690159376,30.5,31.8666666666667,10.4,39.9555555555556,29.5555555555556,Middle 60%,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,2.58442603074956,2.5768833570571
E01000831,Bromley 021D,Bromley,Outer London,9,23.6919459141681,18.5185185185185,31.3333333333333,51.6,27.8,46.6666666666667,15.2666666666667,40.8333333333333,31.3333333333333,51.6,27.0025839793282,27.8,46.6666666666667,18.8666666666667,1.69818683703395,25.5666666666666,20.2666666666667,24.8,46.3666666666667,21.5666666666667,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,3.66004386572501,0.128935327756525
E01000832,Bromley 030A,Bromley,Outer London,9,22.8662420382166,19.6815286624204,13.8666666666667,42.6,21.2,44.9666666666667,21.2,50.3333333333333,13.8666666666667,42.6,32.991452991453,21.2,44.9666666666667,23.7666666666667,13.4264012550425,29.1333333333333,28.7333333333333,18.7555555555556,45.9666666666667,27.2111111111111,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.81507807767537,1.5873382725362
E01000833,Bromley 021E,Bromley,Outer London,10,17.8991015894955,19.0048375950242,8,27.1333333333333,12.8,30.8333333333333,13.3333333333333,35.1333333333333,8,27.1333333333333,37.625754527163,12.8,30.8333333333333,18.0333333333333,25.0753659361188,21.8,19.1333333333333,11.3777777777778,31.0333333333333,19.6555555555555,Bottom 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.11466635659234,2.06390628599431
E01000834,Bromley 027E,Bromley,Outer London,10,15.7048940832725,22.5712198685172,33.3333333333333,60.7333333333333,25.7333333333333,48.5333333333333,23.0666666666667,53.4,33.3333333333333,60.7333333333333,43.0735930735931,25.7333333333333,48.5333333333333,22.8,20.2134977125436,30.3333333333333,27.4,27.3777777777778,54.2222222222222,26.8444444444444,Middle 60%,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,1.11739422860542,1.30619083852364
E01000835,Bromley 030B,Bromley,Outer London,9,18.4869169510808,18.9988623435722,46.1333333333333,69.7333333333334,44.9333333333333,62.4666666666667,50.5333333333333,70.6,46.1333333333333,69.7333333333334,34.6704871060172,44.9333333333333,62.4666666666667,17.5333333333333,-3.07689371379179,20.0666666666667,23.6000000000001,47.2,67.6,20.4000000000001,Middle 60%,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,0.370951487966109,-0.307599759052944
E01000836,Bromley 030C,Bromley,Outer London,10,16.414686825054,21.9582433405328,7.33333333333333,22.4666666666667,11.3333333333333,21.6,9.46666666666667,23.6666666666667,7.33333333333333,22.4666666666667,40.080971659919,11.3333333333333,21.6,10.2666666666667,31.114406569292,14.2,15.1333333333334,9.37777777777777,22.5777777777778,13.2,Bottom 20% gain,FALSE,FALSE,TRUE,High caregiving adult demand + Less deprived,1.99371231948634,2.60372330762173
E01000837,Bromley 030D,Bromley,Outer London,8,19.7696737044146,20.4094689699296,36.4,65,27.3333333333333,53.8666666666667,28.2666666666667,59.6333333333333,36.4,65,32.4116743471582,27.3333333333333,53.8666666666667,26.5333333333333,10.877582672546,31.3666666666666,28.6,30.6666666666667,59.5,28.8333333333333,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.2366039812145,0.336720124766094
E01000838,Bromley 030E,Bromley,Outer London,10,24.7379454926625,17.4703004891684,30,56.7333333333333,20.2,46.2666666666667,8.2,44.1333333333333,30,56.7333333333333,30.9833024118738,20.2,46.2666666666667,26.0666666666667,14.6093138821372,35.9333333333333,26.7333333333333,19.4666666666667,49.0444444444444,29.5777777777778,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,3.64572311094153,0.260979968199601
E01000839,Bromley 030F,Bromley,Outer London,10,25.6834532374101,16.1151079136691,3.33333333333333,27.8,2.26666666666667,21.9333333333333,3.06666666666667,27.0666666666667,3.33333333333333,27.8,26.9516728624535,2.26666666666667,21.9333333333333,19.6666666666667,25.4979554915333,24,24.4666666666667,2.88888888888889,25.6,22.7111111111111,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,3.93096048754397,1.45146104953729
E01000840,Bromley 030G,Bromley,Outer London,8,39.1683433936955,12.4077800134138,21.6,53.9333333333333,15.4666666666667,43.5333333333333,20.9333333333333,51.2666666666667,21.6,53.9333333333333,18.2481751824818,15.4666666666667,43.5333333333333,28.0666666666667,2.5112596826295,30.3333333333334,32.3333333333333,19.3333333333333,49.5777777777778,30.2444444444444,Middle 60%,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,5.79033847490442,-0.51382648702711
E01000841,Bromley 030H,Bromley,Outer London,10,22.9093050647821,17.3733804475854,12.1333333333333,43.0666666666667,15,42,17.3333333333333,52.2666666666667,12.1333333333333,43.0666666666667,31.3725490196078,15,42,27,18.4556386362881,34.9333333333334,30.9333333333334,14.8222222222222,45.7777777777778,30.9555555555556,Top 20% gain,FALSE,FALSE,TRUE,Low caregiving adult demand + Less deprived,2.89652422761959,1.31159360000093
E01000842,Camden 011A,Camden,Inner London,9,14.6153846153846,14.8251748251748,41.3333333333333,70,36.9333333333333,67.4666666666667,33.2,65.7666666666667,41.3333333333333,70,21.3371266002845,36.9333333333333,67.4666666666667,30.5333333333333,-13.7685734791656,32.5666666666667,28.6666666666667,37.1555555555555,67.7444444444445,30.5888888888889,Top 20% gain,TRUE,FALSE,TRUE,Low caregiving adult demand + Less deprived,0.834281401790101,-1.20604852172405
E01000843,Camden 014A,Camden,Inner London,7,15.3266331658291,12.8978224455611,62.9333333333334,81.0666666666667,58.6666666666667,78.7333333333334,58.2,78.6,62.9333333333334,81.0666666666667,17.0769230769231,58.6666666666667,78.7333333333334,20.0666666666667,-40.5647290331987,20.4,18.1333333333333,59.9333333333334,79.4666666666667,19.5333333333333,Bottom 20% gain,TRUE,FALSE,FALSE,Low caregiving adult demand + Less deprived,-0.252268457503475,-2.92276858358311
E01000844,Camden 011B,Camden,Inner London,8,10.3363914373089,19.0214067278288,61.0666666666667,81.2,54.4,78.4,53.1333333333333,77.4,61.0666666666667,81.2,24.6022031823745,54.4,78.4,24,-25.512514511086,24.2666666666667,20.1333333333333,56.2,79,22.8,Middle 60%,TRUE,FALSE,TRUE,Low caregiving adult demand + Less deprived,-1.29857283878853,-1.65885887726499
E01000845,Camden 014B,Camden,Inner London,7,12.9333333333333,17.6666666666667,64.4,81.2666666666667,51.8,74.5,57,77.3333333333333,64.4,81.2666666666667,23.3859397417504,51.8,74.5,22.7,-24.4554303695352,20.3333333333333,16.8666666666667,57.7333333333333,77.7,19.9666666666667,Bottom 20% gain,TRUE,FALSE,FALSE,Low caregiving adult demand + Less deprived,-1.04579075806801,-2.08778676034027
E01000846,Camden 014C,Camden,Inner London,4,14.2365887207703,20.8390646492435,45.8666666666667,72.1333333333334,41.0666666666667,69.3333333333333,45.6,71.8,45.8666666666667,72.1333333333334,33.3904109589041,41.0666666666667,69.3333333333333,28.2666666666667,2.48517818969702,26.2,26.2666666666667,44.1777777777778,71.0888888888889,26.9111111111111,Middle 60%,TRUE,FALSE,FALSE,High caregiving adult demand + More deprived,0.276412082013873,-0.114209238886975
E01000847,Camden 014D,Camden,Inner London,6,12.7579737335835,19.1369606003752,52,75.8666666666667,48.3333333333333,74.0666666666667,50.8666666666667,75.2666666666667,52,75.8666666666667,33.1179321486268,48.3333333333333,74.0666666666667,25.7333333333334,-8.38466372590361,24.4,23.8666666666667,50.4,75.0666666666667,24.6666666666667,Middle 60%,TRUE,FALSE,FALSE,High caregiving adult demand + Less deprived,-0.53935533905006,-0.706854674615289
E01000848,Camden 011C,Camden,Inner London,9,13.1224764468371,16.0161507402423,51.8666666666667,75.9333333333333,57.0666666666667,78.5333333333333,51.8,75.9,51.8666666666667,75.9333333333333,22.2972972972973,57.0666666666667,78.5333333333333,21.4666666666667,-33.0681250765957,24.1,24.0666666666666,53.5777777777778,76.7888888888889,23.2111111111111,Middle 60%,TRUE,FALSE,TRUE,Low caregiving adult demand + Less deprived,-0.716238665115773,-1.62135800016964
E01000849,Camden 011D,Camden,Inner London,9,12.5920471281296,13.5493372606775,59.6,79.8,71.6,85.8,63.0666666666667,81.5333333333333,59.6,79.8,16.9606512890095,71.6,85.8,14.2,-53.211330606431,18.4666666666666,20.2,64.7555555555556,82.3777777777778,17.6222222222222,Bottom 20% gain,TRUE,FALSE,TRUE,Low caregiving adult demand + Less deprived,-1.28373628953454,-2.64883191178731
E01000850,Camden 026A,Camden,Inner London,6,7.30337078651685,5.0561797752809,84.6666666666667,92.3333333333333,80,90,83.4666666666667,91.7333333333334,84.6666666666667,92.3333333333333,8.7260034904014,80,90,10,-74.2298386886974,8.26666666666671,7.6666666666666,82.7111111111111,91.3555555555556,8.64444444444443,Bottom 20% gain,TRUE,FALSE,FALSE,Low caregiving adult demand + Less deprived,-3.57724597502605,-5.61076595081848
E01000851,Camden 026B,Camden,Inner London,6,5.87837837837838,5.54054054054054,65.6,82.8,64.0666666666667,82.0333333333333,68.4666666666667,84.2333333333334,65.6,82.8,9.16271721958926,64.0666666666667,82.0333333333333,17.9666666666667,-56.4185938096304,15.7666666666667,17.2,66.0444444444445,83.0222222222223,16.9777777777778,Bottom 20% gain,TRUE,FALSE,FALSE,Low caregiving adult demand + Less deprived,-3.03735417666334,-4.41224061943844
E01000853,Camden 029H,Camden,Inner London,3,20.2135231316726,11.9572953736655,68,84,73.8666666666667,86.9333333333333,82.4,91.2,68,84,16.0664819944598,73.8666666666667,86.9333333333333,13.0666666666667,-54.0726797037148,8.8,16,74.7555555555556,87.3777777777778,12.6222222222222,Bottom 20% gain,TRUE,TRUE,FALSE,Low caregiving adult demand + More deprived,-0.500857937498449,-3.38941476264222
E01000855,Camden 028A,Camden,Inner London,6,13.3996937212864,6.81470137825421,63.4666666666667,81.7333333333333,57.9333333333333,78.9666666666667,59.2666666666667,79.6333333333333,63.4666666666667,81.7333333333333,6.94789081885856,57.9333333333333,78.9666666666667,21.0333333333333,-52.633385492622,20.3666666666666,18.2666666666666,60.2222222222222,80.1111111111111,19.8888888888889,Bottom 20% gain,TRUE,FALSE,FALSE,Low caregiving adult demand + Less deprived,-1.04483290879606,-4.2278824092057
E01000856,Camden 019A,Camden,Inner London,3,8.48522941546198,14.4563167818982,74.2666666666667,87.1333333333334,69.8666666666667,84.9333333333333,65.4,82.7,74.2666666666667,87.1333333333334,21.8068535825545,69.8666666666667,84.9333333333333,15.0666666666667,-41.9793975497629,17.3,12.8666666666667,69.8444444444445,84.9222222222222,15.0777777777778,Bottom 20% gain,TRUE,TRUE,FALSE,Low caregiving adult demand + More deprived,-2.45527723293954,-3.15699744303984
E01000857,Camden 018A,Camden,Inner London,6,15.301724137931,15.5890804597701,64.5333333333333,81.3333333333333,50.5333333333333,73.8666666666667,60.4,79.0333333333333,64.5333333333333,81.3333333333333,22.4489795918367,50.5333333333333,73.8666666666667,23.3333333333333,-24.7559907405054,18.6333333333333,16.8,58.4888888888889,78.0777777777778,19.5888888888889,Bottom 20% gain,TRUE,FALSE,FALSE,Low caregiving adult demand + Less deprived,-0.575406853372788,-2.41014349476748
E01000858,Camden 018B,Camden,Inner London,2,8.95445134575569,14.5962732919255,34.9333333333333,66.5333333333333,40.2,68.7,39.0666666666667,68.3666666666667,34.9333333333333,66.5333333333333,23.25,40.2,68.7,28.5,-10.0916700399491,29.3,31.6,38.0666666666667,67.8666666666667,29.8,Middle 60%,TRUE,TRUE,FALSE,Low caregiving adult demand + More deprived,-0.901578254702116,-0.770186105395143
E01000859,Camden 018C,Camden,Inner London,9,16.051912568306,15.5737704918033,45.7333333333333,71.6666666666667,38,67.2,46.9333333333333,71.9666666666667,45.7333333333333,71.6666666666667,22.0314735336195,38,67.2,29.2,-14.1390132247101,25.0333333333334,25.9333333333334,43.5555555555555,70.2777777777778,26.7222222222223,Middle 60%,TRUE,FALSE,TRUE,Low caregiving adult demand + Less deprived,0.0145091278550431,-1.33291215493981
E01000860,Camden 018D,Camden,Inner London,5,29.8840321141838,13.0240856378234,46,71.8,40.8,68.6,49.7333333333333,73.3666666666667,46,71.8,12.6488095238095,40.8,68.6,27.8,-25.6014313120634,23.6333333333334,25.8,45.5111111111111,71.2555555555556,25.7444444444445,Middle 60%,TRUE,FALSE,FALSE,Low caregiving adult demand + More deprived,3.6142496031226,-2.12792711796968
E01000861,Camden 019B,Camden,Inner London,2,10.0292825768668,8.27232796486091,57.2,80,59.8666666666667,80.9333333333333,53.6,79.2,57.2,80,12.6436781609195,59.8666666666667,80.9333333333333,21.0666666666667,-45.7318743191477,25.6,22.8,56.8888888888889,80.0444444444444,23.1555555555555,Middle 60%,TRUE,TRUE,FALSE,Low caregiving adult demand + More deprived,-1.53486275355399,-3.40004943890437
