osm_type,osm_id,name,category,lon,lat,source_geometry_type
node,7391450929,School Of Meditation,education_schools,-0.211205,51.5059636,Point
node,7619804052,Ashbourne College,education_schools,-0.1891256,51.5019135,Point
node,7833153877,Whitehall Junior School,education_schools,-0.4810324,51.5403701,Point
node,7833153878,Whitehall Infant School,education_schools,-0.4811446,51.5408521,Point
node,8288640119,The Royal Marsden School,education_schools,-0.1718958,51.4907113,Point
node,8432670751,Dolphin School (Incorporating Noahs Ark Nursery Schools),education_schools,-0.1659235,51.4571361,Point
node,8437173155,Plan B Education Chelsea,education_schools,-0.1777172,51.4814282,Point
node,8518284063,Deer Park School,education_schools,-0.3101202,51.4558855,Point
node,8946723807,The Little Vic School For Girls,education_schools,-0.303499,51.4574194,Point
node,8989631716,St John Ambulance First Aid Training,education_schools,-0.2280748,51.4961154,Point
node,9416694487,King's College London Mathematics School Lambeth Walk Building,education_schools,-0.1121661,51.4957297,Point
node,9557779210,King’s Cross Academy,education_schools,-0.1271351,51.5372723,Point
node,9557779211,Frank Barnes School for Deaf Children,education_schools,-0.1271605,51.5372483,Point
node,9702462629,The Children's Hospital School at Great Ormond Street Hospital (GOSH),education_schools,-0.1205378,51.5219973,Point
node,9746959012,St Paul's and All Hallows C of E Junior School,education_schools,-0.0638513,51.6030681,Point
node,9746959053,St Paul's and All Hallows C of E Infant School,education_schools,-0.0638606,51.6027156,Point
node,9764508744,Oak Heights Independent School,education_schools,-0.3634459,51.469067,Point
node,9773173242,Suffah Primary School,education_schools,-0.375209,51.4591824,Point
node,9803607730,Benedict House Preparatory School,education_schools,0.1004801,51.4283293,Point
node,9806789492,Woodbridge Park Education Service - KS4,education_schools,-0.39475,51.4474205,Point
node,9849031118,DLD College London,education_schools,-0.116294,51.5001489,Point
node,9942359325,London Scandinavian School,education_schools,-0.1039823,51.546991,Point
node,10103387734,Kew House School Sixth Form Annex,education_schools,-0.2889827,51.488412,Point
node,10744789277,The Archer Academy,education_schools,-0.1653795,51.5868197,Point
node,10935101749,Beis Chinuch Primary School,education_schools,-0.2751744,51.6164652,Point
node,10942908781,Riverside School,education_schools,0.0242101,51.3956629,Point
node,11034821276,Tanzeel Maktab & Hifdh Madrasah,education_schools,-0.0216052,51.4968337,Point
node,11122063398,Our Newham Learning & Skills,education_schools,0.0588773,51.5468872,Point
node,11196501001,The Write Time,education_schools,-0.1083371,51.3686675,Point
node,11229711038,ES English London,education_schools,-0.1258191,51.5206491,Point
node,11377627450,St Mary's Priory Catholic Junior School,education_schools,-0.0861654,51.5799748,Point
node,11377627451,St Mary's Priory Catholic Infant School,education_schools,-0.0864641,51.5795446,Point
node,11377635013,Woodlands School,education_schools,-0.287877,51.6046954,Point
node,11377635014,Camrose Primary With Nursery,education_schools,-0.2879847,51.6040572,Point
node,11378208067,Garden Suburb Infant School,education_schools,-0.1975078,51.5849079,Point
node,11378208068,Garden Suburb Junior School,education_schools,-0.1982898,51.5850256,Point
node,11378237064,Deansbrook Infant School,education_schools,-0.2611038,51.6132761,Point
node,11378237065,Deansbrook Junior School,education_schools,-0.2625921,51.6132171,Point
node,11397664259,Moss Hall Junior School,education_schools,-0.1854379,51.6100499,Point
node,11397664260,Moss Hall Infant School,education_schools,-0.1854,51.6093585,Point
node,11403337361,The PRIDE Academy,education_schools,-0.4716371,51.5181285,Point
node,11403337362,The Skills Hub,education_schools,-0.4718429,51.5177363,Point
node,11967687702,Greenwich Waldorf School,education_schools,0.0162821,51.4796343,Point
node,12083843692,MEfA Montesorri and Forest School,education_schools,0.0202137,51.4812486,Point
node,12265584543,Risley Avenue Primary School,education_schools,-0.0778245,51.6002355,Point
node,12294379470,Roe Green Junior School,education_schools,-0.2726915,51.5899105,Point
node,12294379474,Roe Green Infant School,education_schools,-0.2721966,51.5900493,Point
node,12294425798,Blessed Dominic Catholic Primary School,education_schools,-0.240861,51.6002399,Point
node,12296154355,Field End Junior School,education_schools,-0.3880456,51.5669406,Point
node,12296154370,Field End Infant School,education_schools,-0.3876507,51.5666313,Point
node,12296538998,Rosedale Primary School,education_schools,-0.4294219,51.52076,Point
node,12296612121,Minet Infant and Nursery School,education_schools,-0.4080057,51.5110859,Point
