osm_type,osm_id,name,category,lon,lat,source_geometry_type
node,1111103377,Figges Marsh Surgery,healthcare_gps,-0.1621082,51.4102296,Point
node,1116939132,Wanstead Place,healthcare_gps,0.0247817,51.5784325,Point
node,1127931142,Park Road Medical Centre,healthcare_gps,-0.1509251,51.3634531,Point
node,1128258057,The Wrythe Green Surgery,healthcare_gps,-0.1713025,51.3719715,Point
node,1182043030,Swiss Cottage Surgery,healthcare_gps,-0.1724588,51.542767,Point
node,1201334007,,healthcare_gps,-0.1530684,51.5494885,Point
node,1231979098,,healthcare_gps,-0.1630654,51.5535604,Point
node,1245972948,Horn Lane Surgery,healthcare_gps,-0.268801,51.5146208,Point
node,1268205463,St John's Wood Medical Practice,healthcare_gps,-0.1745254,51.5328574,Point
node,1275772518,Chelsea Outpatient Centre,healthcare_gps,-0.1717992,51.4867745,Point
node,1277971118,The Abingdon Medical Practice,healthcare_gps,-0.197129,51.4962877,Point
node,1279783543,Cricklewood Health Centre,healthcare_gps,-0.2153174,51.5576309,Point
node,1300022261,Lyndhurst Medical Centre,healthcare_gps,0.1586714,51.4611785,Point
node,1304814191,Willesden Green Surgery,healthcare_gps,-0.2168887,51.5537317,Point
node,1311769889,Dr Jefferies & Partners,healthcare_gps,-0.2130438,51.4816044,Point
node,1438598092,Dr TURNER & partner,healthcare_gps,-0.3943836,51.4766332,Point
node,1456548823,Sommers Town Medical Centre,healthcare_gps,-0.1307643,51.5300647,Point
node,1489521446,,healthcare_gps,0.0899246,51.4988157,Point
node,1586001812,Abernethy House Surgery,healthcare_gps,-0.0811159,51.6545388,Point
node,1586001826,White Lodge Medical Practice,healthcare_gps,-0.0808805,51.6543325,Point
node,1600999346,North London Health Centre,healthcare_gps,-0.1118079,51.6185336,Point
node,1604667067,Hilly Fields Group Practice,healthcare_gps,-0.0249929,51.4570722,Point
node,1605590700,North End Medical Centre,healthcare_gps,-0.2038072,51.4875476,Point
node,1616074110,Weight Medics,healthcare_gps,-0.1198739,51.5172096,Point
node,1617991730,Kensington Park Medical Centre,healthcare_gps,-0.2076989,51.4966863,Point
node,1686333051,Bridge House Medical Practice,healthcare_gps,-0.0990957,51.5773526,Point
node,1706832040,Sutton Medical Centre,healthcare_gps,-0.1759134,51.3633059,Point
node,1708980403,Court Yard Surgery,healthcare_gps,0.0508779,51.4493529,Point
node,1736263781,Lakeside Medical Practice,healthcare_gps,0.1225666,51.4965805,Point
node,1964534410,ESS Clinic,healthcare_gps,0.0253718,51.5933211,Point
node,1973260576,Regency Clinic,healthcare_gps,-0.087879,51.5292339,Point
node,1975218556,Southdene Surgery,healthcare_gps,0.0257123,51.5937334,Point
node,1975218561,The Shrubberies Medical Centre,healthcare_gps,0.0243498,51.5947649,Point
node,1975218571,Lily House Consulting Rooms,healthcare_gps,0.0244517,51.5946666,Point
node,2019201429,The Elgin Clinic,healthcare_gps,-0.1985547,51.5248028,Point
node,2026639107,The Aberfeldy Practice,healthcare_gps,-0.0046991,51.5123779,Point
node,2029897172,Cable Street Surgery,healthcare_gps,-0.0489391,51.5114007,Point
node,2066433702,The Torrington Park Group Practice,healthcare_gps,-0.1748915,51.6170585,Point
node,2066433703,The Torrington Speedwell Practice,healthcare_gps,-0.1751008,51.6170811,Point
node,2112979606,Edridge Road Community Health Centre,healthcare_gps,-0.0987279,51.3705795,Point
node,2152020843,Grafton Square Surgery,healthcare_gps,-0.1398881,51.46473,Point
node,2154003694,The Bailey Practice,healthcare_gps,-0.0072788,51.5838417,Point
node,2280277430,Saint Peter's Medical Centre,healthcare_gps,-0.3504736,51.5768831,Point
node,2283458600,Leyton Healthcare,healthcare_gps,-0.0133479,51.5597725,Point
node,2296936354,Poland Medical,healthcare_gps,-0.3319425,51.5535621,Point
node,2302433440,Mansell Road Practice,healthcare_gps,-0.3589077,51.5256916,Point
node,2333408414,The Old Surgery,healthcare_gps,-0.0996612,51.583278,Point
