LSOA21CD,IMD_Decile,group_key,accessibility_score,group,imd
E01000001,9,family_walk_index,61.3333333333333,Children,9
E01000002,10,family_walk_index,62,Children,10
E01000003,5,family_walk_index,75.4666666666667,Children,5
E01000005,3,family_walk_index,75.0666666666667,Children,3
E01000006,5,family_walk_index,35.2,Children,5
E01000007,3,family_walk_index,61.6,Children,3
E01000008,2,family_walk_index,41.2,Children,2
E01000009,3,family_walk_index,42,Children,3
E01000011,3,family_walk_index,36.6666666666667,Children,3
E01000012,2,family_walk_index,30.5333333333333,Children,2
E01000013,2,family_walk_index,31.0666666666667,Children,2
E01000014,2,family_walk_index,16.6666666666667,Children,2
E01000015,2,family_walk_index,38.6666666666667,Children,2
E01000016,3,family_walk_index,26.5333333333333,Children,3
E01000017,2,family_walk_index,20.9333333333333,Children,2
E01000018,2,family_walk_index,33.3333333333333,Children,2
E01000019,2,family_walk_index,40.6666666666667,Children,2
E01000020,2,family_walk_index,24.9333333333333,Children,2
E01000021,2,family_walk_index,45.2,Children,2
E01000022,2,family_walk_index,25.4666666666667,Children,2
E01000024,3,family_walk_index,33.4666666666667,Children,3
E01000025,2,family_walk_index,15.4666666666667,Children,2
E01000027,2,family_walk_index,10,Children,2
E01000028,2,family_walk_index,6.66666666666667,Children,2
E01000029,4,family_walk_index,15.3333333333333,Children,4
E01000030,2,family_walk_index,26.6666666666667,Children,2
E01000031,4,family_walk_index,10.6666666666667,Children,4
E01000032,3,family_walk_index,28.8,Children,3
E01000033,2,family_walk_index,9.33333333333333,Children,2
E01000034,2,family_walk_index,12.6666666666667,Children,2
E01000035,4,family_walk_index,9.86666666666667,Children,4
E01000036,5,family_walk_index,8,Children,5
E01000037,5,family_walk_index,14.6666666666667,Children,5
E01000038,5,family_walk_index,20.6666666666667,Children,5
E01000039,4,family_walk_index,19.3333333333333,Children,4
E01000040,2,family_walk_index,53.0666666666667,Children,2
E01000041,3,family_walk_index,39.0666666666667,Children,3
E01000042,2,family_walk_index,27.6,Children,2
E01000043,3,family_walk_index,32.4,Children,3
E01000044,3,family_walk_index,66.9333333333333,Children,3
E01000045,2,family_walk_index,42,Children,2
E01000046,3,family_walk_index,26,Children,3
E01000049,2,family_walk_index,54,Children,2
E01000050,2,family_walk_index,59.8666666666667,Children,2
E01000051,2,family_walk_index,67.8666666666667,Children,2
E01000052,2,family_walk_index,40.8,Children,2
E01000053,2,family_walk_index,38,Children,2
E01000054,3,family_walk_index,53.2,Children,3
E01000055,3,family_walk_index,26.5333333333333,Children,3
E01000056,2,family_walk_index,51.2,Children,2
E01000057,3,family_walk_index,39.6,Children,3
E01000058,3,family_walk_index,36,Children,3
E01000059,3,family_walk_index,50.9333333333334,Children,3
E01000060,2,family_walk_index,38,Children,2
E01000061,1,family_walk_index,52.8,Children,1
E01000062,3,family_walk_index,22,Children,3
E01000063,2,family_walk_index,41.7333333333333,Children,2
E01000064,2,family_walk_index,8.66666666666667,Children,2
E01000065,2,family_walk_index,37.4666666666667,Children,2
E01000066,4,family_walk_index,23.3333333333333,Children,4
E01000067,5,family_walk_index,33.3333333333333,Children,5
E01000068,4,family_walk_index,40.5333333333333,Children,4
E01000069,6,family_walk_index,33.2,Children,6
E01000070,5,family_walk_index,54.6666666666667,Children,5
E01000071,5,family_walk_index,30.1333333333333,Children,5
E01000072,2,family_walk_index,27.2,Children,2
E01000073,2,family_walk_index,47.4666666666667,Children,2
E01000074,2,family_walk_index,27.8666666666667,Children,2
E01000075,2,family_walk_index,38.2666666666667,Children,2
E01000076,2,family_walk_index,19.2,Children,2
E01000077,2,family_walk_index,39.3333333333333,Children,2
E01000078,2,family_walk_index,31.8666666666667,Children,2
E01000079,2,family_walk_index,32,Children,2
E01000080,3,family_walk_index,18,Children,3
E01000081,3,family_walk_index,30.9333333333333,Children,3
E01000082,3,family_walk_index,26.8,Children,3
E01000083,2,family_walk_index,16.6666666666667,Children,2
E01000084,2,family_walk_index,60.6666666666667,Children,2
E01000085,2,family_walk_index,48.5333333333334,Children,2
E01000086,2,family_walk_index,61.7333333333333,Children,2
E01000087,2,family_walk_index,49.0666666666667,Children,2
E01000088,3,family_walk_index,55.6,Children,3
E01000089,3,family_walk_index,38,Children,3
E01000090,3,family_walk_index,7.33333333333334,Children,3
E01000091,2,family_walk_index,48.9333333333333,Children,2
E01000093,1,family_walk_index,47.0666666666667,Children,1
E01000094,3,family_walk_index,31.6,Children,3
E01000095,3,family_walk_index,4.66666666666667,Children,3
E01000096,2,family_walk_index,9.6,Children,2
E01000097,2,family_walk_index,46.1333333333333,Children,2
E01000098,2,family_walk_index,39.7333333333333,Children,2
E01000099,3,family_walk_index,26.8,Children,3
E01000100,3,family_walk_index,38.5333333333333,Children,3
E01000101,2,family_walk_index,36.4,Children,2
E01000102,2,family_walk_index,39.7333333333333,Children,2
E01000103,3,family_walk_index,38,Children,3
E01000104,2,family_walk_index,34.2666666666667,Children,2
E01000105,1,family_walk_index,51.8666666666667,Children,1
E01000106,2,family_walk_index,43.0666666666667,Children,2
E01000107,3,family_walk_index,28.6666666666667,Children,3
E01000108,3,family_walk_index,26.9333333333333,Children,3
E01000110,5,family_walk_index,30.2666666666667,Children,5
E01000111,3,family_walk_index,18.4,Children,3
E01000112,4,family_walk_index,46.6666666666667,Children,4
E01000113,4,family_walk_index,27.4666666666667,Children,4
E01000114,4,family_walk_index,46,Children,4
E01000115,9,family_walk_index,26.6666666666667,Children,9
E01000116,9,family_walk_index,36,Children,9
E01000117,8,family_walk_index,23.3333333333333,Children,8
E01000118,8,family_walk_index,28,Children,8
E01000119,7,family_walk_index,26.5333333333333,Children,7
E01000120,10,family_walk_index,31.0666666666667,Children,10
E01000121,2,family_walk_index,24,Children,2
E01000122,8,family_walk_index,21.3333333333333,Children,8
E01000123,8,family_walk_index,9.33333333333333,Children,8
E01000124,4,family_walk_index,44.2666666666667,Children,4
E01000126,2,family_walk_index,30,Children,2
E01000127,3,family_walk_index,37.8666666666667,Children,3
E01000128,3,family_walk_index,39.7333333333333,Children,3
E01000129,3,family_walk_index,56.1333333333333,Children,3
E01000130,3,family_walk_index,24.6666666666667,Children,3
E01000131,5,family_walk_index,33.8666666666667,Children,5
E01000132,4,family_walk_index,38.6666666666667,Children,4
E01000133,3,family_walk_index,41.3333333333333,Children,3
E01000134,4,family_walk_index,41.3333333333333,Children,4
E01000135,7,family_walk_index,57.4666666666667,Children,7
E01000136,8,family_walk_index,21.4666666666667,Children,8
E01000137,3,family_walk_index,48.2666666666667,Children,3
E01000138,3,family_walk_index,50.2666666666667,Children,3
E01000139,7,family_walk_index,37.0666666666667,Children,7
E01000140,6,family_walk_index,55.4666666666667,Children,6
E01000141,3,family_walk_index,21.3333333333333,Children,3
E01000142,6,family_walk_index,47.7333333333333,Children,6
E01000143,3,family_walk_index,28.2666666666667,Children,3
E01000144,5,family_walk_index,39.0666666666667,Children,5
E01000145,6,family_walk_index,30.9333333333333,Children,6
E01000146,5,family_walk_index,46.6666666666667,Children,5
E01000147,7,family_walk_index,45.0666666666667,Children,7
E01000150,6,family_walk_index,10.1333333333333,Children,6
E01000151,2,family_walk_index,44.6666666666667,Children,2
E01000152,3,family_walk_index,35.3333333333333,Children,3
E01000153,2,family_walk_index,30,Children,2
E01000154,3,family_walk_index,37.4666666666667,Children,3
E01000156,9,family_walk_index,48.1333333333333,Children,9
E01000157,7,family_walk_index,36.9333333333333,Children,7
E01000158,5,family_walk_index,39.6,Children,5
E01000159,6,family_walk_index,38.9333333333333,Children,6
E01000160,7,family_walk_index,42.6666666666667,Children,7
E01000161,6,family_walk_index,31.6,Children,6
E01000162,5,family_walk_index,67.7333333333333,Children,5
E01000163,3,family_walk_index,34.1333333333333,Children,3
E01000164,4,family_walk_index,34.4,Children,4
E01000165,7,family_walk_index,21.0666666666667,Children,7
E01000166,6,family_walk_index,26,Children,6
E01000167,3,family_walk_index,41.3333333333333,Children,3
E01000168,9,family_walk_index,10.6666666666667,Children,9
E01000169,7,family_walk_index,27.6,Children,7
E01000170,5,family_walk_index,47.7333333333333,Children,5
E01000171,4,family_walk_index,37.6,Children,4
E01000172,9,family_walk_index,0,Children,9
E01000173,8,family_walk_index,34.4,Children,8
E01000174,6,family_walk_index,36,Children,6
E01000175,9,family_walk_index,33.3333333333333,Children,9
E01000176,3,family_walk_index,20.6666666666667,Children,3
E01000177,9,family_walk_index,41.0666666666667,Children,9
E01000178,9,family_walk_index,22,Children,9
E01000179,9,family_walk_index,29.3333333333333,Children,9
E01000180,6,family_walk_index,56.6666666666667,Children,6
E01000181,9,family_walk_index,47.2,Children,9
E01000182,9,family_walk_index,61.3333333333333,Children,9
E01000183,8,family_walk_index,50,Children,8
E01000184,3,family_walk_index,20,Children,3
E01000185,4,family_walk_index,31.3333333333333,Children,4
E01000186,10,family_walk_index,43.8666666666667,Children,10
E01000187,7,family_walk_index,44.8,Children,7
E01000188,9,family_walk_index,0,Children,9
E01000189,4,family_walk_index,39.0666666666667,Children,4
E01000190,8,family_walk_index,14.5333333333333,Children,8
E01000191,9,family_walk_index,45.0666666666667,Children,9
E01000192,6,family_walk_index,40.9333333333333,Children,6
E01000193,6,family_walk_index,14.5333333333333,Children,6
E01000194,5,family_walk_index,36.4,Children,5
E01000195,3,family_walk_index,16.2666666666667,Children,3
E01000196,7,family_walk_index,63.6,Children,7
E01000197,7,family_walk_index,47.3333333333333,Children,7
E01000198,7,family_walk_index,36,Children,7
E01000199,9,family_walk_index,20.6666666666667,Children,9
E01000200,8,family_walk_index,20,Children,8
E01000201,9,family_walk_index,36,Children,9
E01000202,9,family_walk_index,20.5333333333333,Children,9
E01000203,6,family_walk_index,26,Children,6
E01000204,8,family_walk_index,50.6666666666667,Children,8
E01000205,9,family_walk_index,34,Children,9
E01000206,8,family_walk_index,18.6666666666667,Children,8
E01000207,9,family_walk_index,44.5333333333333,Children,9
E01000208,9,family_walk_index,34.9333333333333,Children,9
E01000209,9,family_walk_index,54.2666666666667,Children,9
E01000210,9,family_walk_index,18,Children,9
E01000211,6,family_walk_index,52.6666666666667,Children,6
E01000212,8,family_walk_index,19.6,Children,8
E01000213,9,family_walk_index,28.9333333333333,Children,9
E01000214,8,family_walk_index,20.5333333333333,Children,8
E01000215,7,family_walk_index,29.7333333333333,Children,7
E01000216,8,family_walk_index,45.8666666666667,Children,8
E01000217,8,family_walk_index,43.3333333333333,Children,8
E01000218,6,family_walk_index,46.2666666666667,Children,6
E01000219,5,family_walk_index,32,Children,5
E01000220,6,family_walk_index,50.9333333333333,Children,6
E01000221,1,family_walk_index,31.0666666666667,Children,1
E01000222,3,family_walk_index,31.3333333333333,Children,3
E01000223,2,family_walk_index,16.6666666666667,Children,2
E01000224,5,family_walk_index,31.3333333333333,Children,5
E01000225,8,family_walk_index,24,Children,8
E01000226,3,family_walk_index,34.6666666666667,Children,3
E01000227,8,family_walk_index,20,Children,8
E01000228,7,family_walk_index,36.6666666666667,Children,7
E01000229,4,family_walk_index,38.1333333333333,Children,4
E01000230,9,family_walk_index,35.0666666666667,Children,9
E01000231,6,family_walk_index,31.3333333333333,Children,6
E01000232,6,family_walk_index,14.6666666666667,Children,6
E01000233,8,family_walk_index,26.6666666666667,Children,8
E01000234,8,family_walk_index,39.2,Children,8
E01000235,4,family_walk_index,44.4,Children,4
E01000236,8,family_walk_index,32.5333333333333,Children,8
E01000237,8,family_walk_index,32.6666666666667,Children,8
E01000238,6,family_walk_index,29.6,Children,6
E01000239,4,family_walk_index,37.2,Children,4
E01000240,5,family_walk_index,15.7333333333333,Children,5
E01000241,8,family_walk_index,32.9333333333333,Children,8
E01000242,5,family_walk_index,20,Children,5
E01000243,7,family_walk_index,38,Children,7
E01000244,6,family_walk_index,48.8,Children,6
E01000245,4,family_walk_index,33.7333333333333,Children,4
E01000246,8,family_walk_index,12.6666666666667,Children,8
E01000247,8,family_walk_index,25.3333333333333,Children,8
E01000248,9,family_walk_index,48.8,Children,9
E01000249,10,family_walk_index,36.8,Children,10
E01000250,7,family_walk_index,42.6666666666667,Children,7
E01000251,5,family_walk_index,38.2666666666667,Children,5
E01000252,7,family_walk_index,33.3333333333333,Children,7
E01000253,8,family_walk_index,3.33333333333333,Children,8
E01000254,9,family_walk_index,25.3333333333333,Children,9
E01000255,5,family_walk_index,42.8,Children,5
E01000256,8,family_walk_index,28.6666666666667,Children,8
E01000257,4,family_walk_index,37.8666666666667,Children,4
E01000258,8,family_walk_index,47.2,Children,8
E01000259,7,family_walk_index,8,Children,7
E01000260,5,family_walk_index,46,Children,5
E01000261,9,family_walk_index,30,Children,9
E01000263,10,family_walk_index,12.1333333333333,Children,10
E01000264,6,family_walk_index,29.3333333333333,Children,6
E01000265,6,family_walk_index,25.3333333333333,Children,6
E01000266,9,family_walk_index,22.6666666666667,Children,9
E01000267,7,family_walk_index,4,Children,7
E01000268,6,family_walk_index,36,Children,6
E01000269,8,family_walk_index,28,Children,8
E01000270,7,family_walk_index,20,Children,7
E01000271,9,family_walk_index,14.2666666666667,Children,9
E01000272,10,family_walk_index,19.4666666666667,Children,10
E01000273,7,family_walk_index,26.6666666666667,Children,7
E01000274,6,family_walk_index,27.3333333333333,Children,6
E01000275,7,family_walk_index,27.4666666666667,Children,7
E01000276,10,family_walk_index,13.3333333333333,Children,10
E01000277,5,family_walk_index,47.0666666666667,Children,5
E01000278,10,family_walk_index,14.6666666666667,Children,10
E01000279,8,family_walk_index,7.33333333333334,Children,8
E01000280,10,family_walk_index,20,Children,10
E01000281,8,family_walk_index,27.2,Children,8
E01000282,9,family_walk_index,33.2,Children,9
E01000283,10,family_walk_index,29.3333333333333,Children,10
E01000284,6,family_walk_index,46.8,Children,6
E01000285,6,family_walk_index,6.93333333333333,Children,6
E01000286,4,family_walk_index,29.0666666666667,Children,4
E01000287,4,family_walk_index,28,Children,4
E01000288,7,family_walk_index,44.1333333333333,Children,7
E01000289,2,family_walk_index,22.4,Children,2
E01000290,5,family_walk_index,18,Children,5
E01000291,3,family_walk_index,30.1333333333333,Children,3
E01000292,7,family_walk_index,27.6,Children,7
E01000293,9,family_walk_index,52.6666666666667,Children,9
E01000294,7,family_walk_index,12,Children,7
E01000295,7,family_walk_index,18,Children,7
E01000296,7,family_walk_index,37.0666666666667,Children,7
E01000297,8,family_walk_index,35.0666666666667,Children,8
E01000298,7,family_walk_index,37.7333333333333,Children,7
E01000299,6,family_walk_index,54.4,Children,6
E01000300,7,family_walk_index,45.8666666666667,Children,7
E01000301,9,family_walk_index,18,Children,9
E01000302,6,family_walk_index,39.2,Children,6
E01000303,9,family_walk_index,32.2666666666667,Children,9
E01000304,7,family_walk_index,33.8666666666667,Children,7
E01000305,3,family_walk_index,20.2666666666667,Children,3
E01000306,7,family_walk_index,44.1333333333333,Children,7
E01000307,4,family_walk_index,25.0666666666667,Children,4
E01000308,3,family_walk_index,9.06666666666667,Children,3
E01000309,7,family_walk_index,30.2666666666667,Children,7
E01000310,5,family_walk_index,21.8666666666667,Children,5
E01000311,8,family_walk_index,43.8666666666667,Children,8
E01000312,4,family_walk_index,35.7333333333333,Children,4
E01000313,5,family_walk_index,54.5333333333333,Children,5
E01000314,8,family_walk_index,27.0666666666667,Children,8
E01000315,3,family_walk_index,30.4,Children,3
E01000316,5,family_walk_index,36.5333333333333,Children,5
E01000317,8,family_walk_index,42.8,Children,8
E01000318,6,family_walk_index,37.2,Children,6
E01000319,8,family_walk_index,42.4,Children,8
E01000320,8,family_walk_index,6.66666666666667,Children,8
E01000321,6,family_walk_index,30.5333333333333,Children,6
E01000322,6,family_walk_index,28.4,Children,6
E01000323,5,family_walk_index,45.0666666666667,Children,5
E01000324,7,family_walk_index,23.6,Children,7
E01000325,10,family_walk_index,20.2666666666667,Children,10
E01000326,7,family_walk_index,8.66666666666667,Children,7
E01000327,9,family_walk_index,32.9333333333333,Children,9
E01000328,7,family_walk_index,35.2,Children,7
E01000329,6,family_walk_index,43.4666666666667,Children,6
E01000330,5,family_walk_index,33.7333333333333,Children,5
E01000331,3,family_walk_index,24.6666666666667,Children,3
E01000332,6,family_walk_index,21.4666666666667,Children,6
E01000333,4,family_walk_index,27.0666666666667,Children,4
E01000334,7,family_walk_index,18.1333333333333,Children,7
E01000335,3,family_walk_index,15.2,Children,3
E01000336,3,family_walk_index,21.8666666666667,Children,3
E01000337,5,family_walk_index,14.6666666666667,Children,5
E01000338,5,family_walk_index,11.2,Children,5
E01000339,6,family_walk_index,13.2,Children,6
E01000340,7,family_walk_index,26.2666666666667,Children,7
E01000341,8,family_walk_index,35.7333333333333,Children,8
E01000342,8,family_walk_index,34.6666666666667,Children,8
E01000343,9,family_walk_index,34.4,Children,9
E01000344,9,family_walk_index,19.6,Children,9
E01000345,9,family_walk_index,27.7333333333333,Children,9
E01000346,8,family_walk_index,12,Children,8
E01000347,8,family_walk_index,24.2666666666667,Children,8
E01000348,10,family_walk_index,14,Children,10
E01000349,9,family_walk_index,20.6666666666667,Children,9
E01000350,9,family_walk_index,34.5333333333333,Children,9
E01000351,9,family_walk_index,8.66666666666667,Children,9
E01000352,6,family_walk_index,26.6666666666667,Children,6
E01000353,10,family_walk_index,34,Children,10
E01000354,5,family_walk_index,18.9333333333333,Children,5
E01000355,9,family_walk_index,66.8,Children,9
E01000356,9,family_walk_index,30.4,Children,9
E01000357,10,family_walk_index,34,Children,10
E01000358,9,family_walk_index,41.8666666666667,Children,9
E01000359,9,family_walk_index,13.3333333333333,Children,9
E01000360,5,family_walk_index,36.6666666666667,Children,5
E01000361,8,family_walk_index,8.53333333333334,Children,8
E01000362,7,family_walk_index,32.2666666666667,Children,7
E01000363,8,family_walk_index,28.5333333333333,Children,8
E01000364,7,family_walk_index,19.6,Children,7
E01000365,6,family_walk_index,29.6,Children,6
E01000366,8,family_walk_index,36.5333333333333,Children,8
E01000367,3,family_walk_index,17.3333333333333,Children,3
E01000368,2,family_walk_index,18,Children,2
E01000369,6,family_walk_index,22.1333333333333,Children,6
E01000370,7,family_walk_index,35.6,Children,7
E01000371,9,family_walk_index,16,Children,9
E01000372,3,family_walk_index,8,Children,3
E01000373,3,family_walk_index,32.6666666666667,Children,3
E01000374,2,family_walk_index,26.6666666666667,Children,2
E01000375,5,family_walk_index,16.8,Children,5
E01000376,6,family_walk_index,10,Children,6
E01000377,7,family_walk_index,22,Children,7
E01000379,5,family_walk_index,23.8666666666667,Children,5
E01000380,4,family_walk_index,12,Children,4
E01000381,3,family_walk_index,9.33333333333333,Children,3
E01000382,9,family_walk_index,30.6666666666667,Children,9
E01000383,5,family_walk_index,0,Children,5
E01000384,7,family_walk_index,46,Children,7
E01000385,3,family_walk_index,11.0666666666667,Children,3
E01000386,2,family_walk_index,52.1333333333334,Children,2
E01000387,7,family_walk_index,12.6666666666667,Children,7
E01000388,8,family_walk_index,34.9333333333333,Children,8
E01000389,8,family_walk_index,24.2666666666667,Children,8
E01000390,8,family_walk_index,11.3333333333333,Children,8
E01000391,7,family_walk_index,19.3333333333333,Children,7
E01000392,4,family_walk_index,35.8666666666667,Children,4
E01000393,8,family_walk_index,33.3333333333333,Children,8
E01000394,8,family_walk_index,38.5333333333333,Children,8
E01000395,10,family_walk_index,37.6,Children,10
E01000396,9,family_walk_index,16.1333333333333,Children,9
E01000398,5,family_walk_index,15.3333333333333,Children,5
E01000399,8,family_walk_index,33.4666666666667,Children,8
E01000400,6,family_walk_index,36.6666666666667,Children,6
E01000401,5,family_walk_index,20.2666666666667,Children,5
E01000402,4,family_walk_index,21.3333333333333,Children,4
E01000403,3,family_walk_index,22.5333333333333,Children,3
E01000404,3,family_walk_index,35.4666666666667,Children,3
E01000405,3,family_walk_index,19.3333333333333,Children,3
E01000406,4,family_walk_index,36,Children,4
E01000407,6,family_walk_index,21.8666666666667,Children,6
E01000408,4,family_walk_index,10.5333333333333,Children,4
E01000409,9,family_walk_index,20.4,Children,9
E01000410,9,family_walk_index,41.6,Children,9
E01000411,8,family_walk_index,22.6666666666667,Children,8
E01000412,9,family_walk_index,18.6666666666667,Children,9
E01000413,8,family_walk_index,25.6,Children,8
E01000414,7,family_walk_index,26.2666666666667,Children,7
E01000415,9,family_walk_index,27.8666666666667,Children,9
E01000416,4,family_walk_index,42.1333333333333,Children,4
E01000417,5,family_walk_index,14,Children,5
E01000418,5,family_walk_index,21.3333333333333,Children,5
E01000419,8,family_walk_index,10,Children,8
E01000420,8,family_walk_index,23.8666666666667,Children,8
E01000421,9,family_walk_index,23.3333333333333,Children,9
E01000422,2,family_walk_index,48.6666666666667,Children,2
E01000423,10,family_walk_index,32.5333333333333,Children,10
E01000424,9,family_walk_index,27.8666666666667,Children,9
E01000425,9,family_walk_index,14,Children,9
E01000426,8,family_walk_index,22,Children,8
E01000427,7,family_walk_index,10,Children,7
E01000428,4,family_walk_index,27.6,Children,4
E01000429,2,family_walk_index,15.8666666666667,Children,2
E01000430,6,family_walk_index,0.666666666666667,Children,6
E01000431,2,family_walk_index,17.2,Children,2
E01000433,2,family_walk_index,31.3333333333333,Children,2
E01000434,2,family_walk_index,0,Children,2
E01000435,3,family_walk_index,27.3333333333333,Children,3
E01000436,10,family_walk_index,32.9333333333333,Children,10
E01000437,7,family_walk_index,27.3333333333333,Children,7
E01000438,7,family_walk_index,43.0666666666667,Children,7
E01000439,4,family_walk_index,38.4,Children,4
E01000440,9,family_walk_index,28.9333333333333,Children,9
E01000441,3,family_walk_index,44.5333333333333,Children,3
E01000442,7,family_walk_index,22.8,Children,7
E01000443,5,family_walk_index,29.0666666666667,Children,5
E01000444,9,family_walk_index,8.66666666666667,Children,9
E01000445,10,family_walk_index,9.33333333333333,Children,10
E01000446,9,family_walk_index,38.8,Children,9
E01000447,8,family_walk_index,40.2666666666667,Children,8
E01000448,10,family_walk_index,22.8,Children,10
E01000449,10,family_walk_index,45.6,Children,10
E01000450,5,family_walk_index,38,Children,5
E01000451,9,family_walk_index,30,Children,9
E01000452,9,family_walk_index,34.9333333333333,Children,9
E01000453,9,family_walk_index,45.3333333333333,Children,9
E01000454,5,family_walk_index,17.8666666666667,Children,5
E01000455,9,family_walk_index,22.4,Children,9
E01000456,9,family_walk_index,23.4666666666667,Children,9
E01000457,7,family_walk_index,41.6,Children,7
E01000458,10,family_walk_index,39.2,Children,10
E01000459,6,family_walk_index,22.4,Children,6
E01000460,10,family_walk_index,42.6666666666667,Children,10
E01000461,9,family_walk_index,23.3333333333333,Children,9
E01000462,6,family_walk_index,39.4666666666667,Children,6
E01000463,10,family_walk_index,31.6,Children,10
E01000464,4,family_walk_index,48,Children,4
E01000465,3,family_walk_index,32.6666666666667,Children,3
E01000466,4,family_walk_index,0,Children,4
E01000467,5,family_walk_index,38,Children,5
E01000468,5,family_walk_index,14.6666666666667,Children,5
E01000469,5,family_walk_index,28,Children,5
E01000470,2,family_walk_index,32.2666666666667,Children,2
E01000471,5,family_walk_index,20.8,Children,5
E01000472,4,family_walk_index,20.5333333333333,Children,4
E01000473,4,family_walk_index,30.4,Children,4
E01000474,4,family_walk_index,19.7333333333333,Children,4
E01000475,5,family_walk_index,23.4666666666667,Children,5
E01000476,5,family_walk_index,41.2,Children,5
E01000477,4,family_walk_index,37.2,Children,4
E01000478,4,family_walk_index,18.5333333333333,Children,4
E01000479,6,family_walk_index,28.2666666666667,Children,6
E01000480,7,family_walk_index,17.8666666666667,Children,7
E01000481,3,family_walk_index,16,Children,3
E01000483,2,family_walk_index,37.2,Children,2
E01000484,2,family_walk_index,32,Children,2
E01000485,3,family_walk_index,24.2666666666667,Children,3
E01000486,6,family_walk_index,28,Children,6
E01000487,6,family_walk_index,11.7333333333333,Children,6
E01000488,4,family_walk_index,47.2,Children,4
E01000489,4,family_walk_index,30,Children,4
E01000490,4,family_walk_index,40,Children,4
E01000491,5,family_walk_index,36,Children,5
E01000492,7,family_walk_index,40.2666666666667,Children,7
E01000493,7,family_walk_index,45.4666666666667,Children,7
E01000494,5,family_walk_index,18.8,Children,5
E01000495,3,family_walk_index,24.6666666666667,Children,3
E01000497,4,family_walk_index,31.4666666666667,Children,4
E01000498,3,family_walk_index,8.66666666666667,Children,3
E01000499,3,family_walk_index,10.4,Children,3
E01000501,2,family_walk_index,9.73333333333333,Children,2
E01000502,3,family_walk_index,23.8666666666667,Children,3
E01000503,3,family_walk_index,20.6666666666667,Children,3
E01000504,5,family_walk_index,16.1333333333333,Children,5
E01000505,5,family_walk_index,17.3333333333333,Children,5
E01000506,3,family_walk_index,24.5333333333333,Children,3
E01000507,4,family_walk_index,23.7333333333333,Children,4
E01000508,2,family_walk_index,45.7333333333333,Children,2
E01000509,2,family_walk_index,26.5333333333333,Children,2
E01000510,3,family_walk_index,33.8666666666667,Children,3
E01000511,3,family_walk_index,38.9333333333333,Children,3
E01000512,5,family_walk_index,22.8,Children,5
E01000513,6,family_walk_index,41.7333333333333,Children,6
E01000514,6,family_walk_index,43.4666666666667,Children,6
E01000515,3,family_walk_index,37.4666666666667,Children,3
E01000516,5,family_walk_index,22.9333333333333,Children,5
E01000517,7,family_walk_index,16.8,Children,7
E01000518,4,family_walk_index,30.6666666666667,Children,4
E01000519,5,family_walk_index,1.33333333333333,Children,5
E01000520,5,family_walk_index,41.7333333333333,Children,5
E01000521,1,family_walk_index,43.8666666666667,Children,1
E01000522,3,family_walk_index,41.7333333333333,Children,3
E01000523,3,family_walk_index,51.4666666666667,Children,3
E01000524,1,family_walk_index,48.1333333333333,Children,1
E01000525,2,family_walk_index,52.6666666666667,Children,2
E01000526,2,family_walk_index,51.8666666666667,Children,2
E01000527,2,family_walk_index,49.8666666666667,Children,2
E01000528,1,family_walk_index,34,Children,1
E01000530,6,family_walk_index,31.7333333333333,Children,6
E01000531,4,family_walk_index,56,Children,4
E01000532,4,family_walk_index,51.0666666666667,Children,4
E01000533,2,family_walk_index,52.4,Children,2
E01000534,5,family_walk_index,34.8,Children,5
E01000535,3,family_walk_index,60.8,Children,3
E01000536,8,family_walk_index,34.1333333333333,Children,8
E01000538,8,family_walk_index,30.6666666666667,Children,8
E01000539,8,family_walk_index,31.0666666666667,Children,8
E01000540,8,family_walk_index,20.5333333333333,Children,8
E01000541,6,family_walk_index,38,Children,6
E01000543,5,family_walk_index,16.2666666666667,Children,5
E01000544,2,family_walk_index,53.8666666666667,Children,2
E01000545,3,family_walk_index,47.3333333333333,Children,3
E01000546,4,family_walk_index,57.4666666666667,Children,4
E01000547,4,family_walk_index,47.4666666666667,Children,4
E01000548,3,family_walk_index,47.0666666666667,Children,3
E01000549,6,family_walk_index,36.9333333333333,Children,6
E01000550,2,family_walk_index,81.2,Children,2
E01000551,2,family_walk_index,58.6666666666667,Children,2
E01000552,2,family_walk_index,62.4,Children,2
E01000553,3,family_walk_index,35.3333333333333,Children,3
E01000554,5,family_walk_index,33.2,Children,5
E01000555,6,family_walk_index,25.0666666666667,Children,6
E01000556,3,family_walk_index,58.9333333333333,Children,3
E01000557,4,family_walk_index,51.4666666666667,Children,4
E01000558,3,family_walk_index,44.6666666666667,Children,3
E01000559,4,family_walk_index,28.4,Children,4
E01000560,5,family_walk_index,28,Children,5
E01000561,4,family_walk_index,37.6,Children,4
E01000562,8,family_walk_index,14.1333333333333,Children,8
E01000563,8,family_walk_index,26,Children,8
E01000564,6,family_walk_index,41.3333333333333,Children,6
E01000565,4,family_walk_index,41.3333333333333,Children,4
E01000566,6,family_walk_index,36.8,Children,6
E01000567,5,family_walk_index,18.1333333333333,Children,5
E01000568,6,family_walk_index,16.1333333333333,Children,6
E01000569,8,family_walk_index,19.2,Children,8
E01000570,4,family_walk_index,20.1333333333333,Children,4
E01000571,4,family_walk_index,22,Children,4
E01000572,7,family_walk_index,11.0666666666667,Children,7
E01000573,7,family_walk_index,39.7333333333333,Children,7
E01000574,8,family_walk_index,32.1333333333333,Children,8
